SECTOR_SLUG,SECTOR_NAME,EXCHANGE,SYMBOL,COMPANY_NAME,MARKET_CAP_CR,PE
"agriculture","Agriculture","NSE","BBTC","Bombay Burmah Trdg.","9,954","7.72"
"agriculture","Agriculture","NSE","JKPAPER","JK Paper","7,059","21.77"
"agriculture","Agriculture","NSE","WSTCSTPAPR","West Coast PaperMill","4,050","17.41"
"agriculture","Agriculture","NSE","KSCL","Kaveri Seed","4,048","16.22"
"agriculture","Agriculture","NSE","JUBLCPL","Jubilant Agri & Con.","3,216","24.77"
"agriculture","Agriculture","NSE","VENKEYS","Venky's (India)","2,222","12.82"
"agriculture","Agriculture","BSE","KSSMART","KS Smart Techno.","2,011","--"
"agriculture","Agriculture","NSE","SESHAPAPER","Seshasayee Paper","1,434","14.48"
"agriculture","Agriculture","NSE","ANDHRAPAP","Andhra Paper","1,187","42.95"
"agriculture","Agriculture","NSE","TNPL","TN Newsprints &Paper","977","3.74"
"agriculture","Agriculture","NSE","FRESHARA","Freshara Agro Export","974","26.9"
"agriculture","Agriculture","NSE","BSHSL","Bombay Super Hybrid","937","32.2"
"agriculture","Agriculture","BSE","META","String Metaverse","916","7.55"
"agriculture","Agriculture","BSE","NRAIL","NR Agarwal Inds.","876","14.11"
"agriculture","Agriculture","NSE","PDMJEPAPER","Pudumjee Paper Prod.","831","9.12"
"agriculture","Agriculture","BSE","APIS","Apis India","746","29.46"
"agriculture","Agriculture","BSE","EMAMIPAP","Emami Paper Mills","709","7.57"
"agriculture","Agriculture","NSE","KUANTUM","Kuantum Papers","630","17.44"
"agriculture","Agriculture","BSE","SUBAM","Subam Papers","610","56.58"
"agriculture","Agriculture","BSE","PRABHATAM","Prabhatam Infra Vent","585","--"
"agriculture","Agriculture","BSE","SATIA","Satia Industries","581","--"
"agriculture","Agriculture","NSE","MGEL","Mangalam Global Ent.","493","10.13"
"agriculture","Agriculture","NSE","BBTCL","B&B Triplewall Cont.","482","14.48"
"agriculture","Agriculture","NSE","RAMANEWS","Shree Rama News","468","--"
"agriculture","Agriculture","BSE","MEGAMONT","Megamont","430","--"
"agriculture","Agriculture","BSE","TRANSCHEM","Transchem","396","58.54"
"agriculture","Agriculture","BSE","PAKKA","Pakka","392","10.44"
"agriculture","Agriculture","NSE","KOTYARK","Kotyark Industries","390","20.78"
"agriculture","Agriculture","NSE","SHEETAL","Sheetal Universal","390","33.91"
"agriculture","Agriculture","NSE","HARRMALAYA","Harrisons Malayalam","365","13.48"
"agriculture","Agriculture","NSE","ORIENTPPR","Orient Paper & Inds.","359","--"
"agriculture","Agriculture","NSE","GENUSPAPER","Genus Paper & Boards","311","32.95"
"agriculture","Agriculture","BSE","RUCHIRA","Ruchira Papers","309","9.27"
"agriculture","Agriculture","NSE","NATHBIOGEN","Nath Bio-Genes (I)","290","7.93"
"agriculture","Agriculture","BSE","TIERRA","Tierra Agrotech","275","--"
"agriculture","Agriculture","NSE","SAPPL","Shree AjitPulp&Paper","260","6.26"
"agriculture","Agriculture","BSE","SIPAPER","South India Paper","242","16.4"
"agriculture","Agriculture","NSE","WORTHPERI","Worth Peripherals","241","15.66"
"agriculture","Agriculture","NSE","STARPAPER","Star Paper Mills","229","7.39"
"agriculture","Agriculture","BSE","SCAGRO","SC Agrotech","215","16.73"
"agriculture","Agriculture","NSE","NIKITA","Nikita Greentech","183","16.39"
"agriculture","Agriculture","NSE","SHREYANIND","Shreyans Industries","172","--"
"agriculture","Agriculture","BSE","INDOUS","Indo US Bio-Tech","167","14.64"
"agriculture","Agriculture","BSE","WESTERNBIO","Ecoboard Industries","164","--"
"agriculture","Agriculture","NSE","MSL","Mangalam Seeds","164","19.7"
"agriculture","Agriculture","NSE","RAJPUTANA","Rajputana Biodiesel","159","17.58"
"agriculture","Agriculture","BSE","JKAGRI","JK Agri Genetics","139","--"
"agriculture","Agriculture","BSE","SKPMIL","Shree Krishna Papers","135","5.42"
"agriculture","Agriculture","NSE","MAGNUM","Magnum Ventures","134","--"
"agriculture","Agriculture","BSE","RDGAIL","Rukmani Devi Garg","127","14.29"
"agriculture","Agriculture","NSE","SHEEL","Sheel Biotech","120","10.17"
"agriculture","Agriculture","BSE","KANELOIL","Kanel Industries","119","--"
"agriculture","Agriculture","BSE","SCOOBEEDAY","Scoobee Day Garments","115","--"
"agriculture","Agriculture","NSE","OSWALSEEDS","Shree Oswal Seeds","110","9.01"
"agriculture","Agriculture","NSE","NARMADA","Narmada Agrobase","109","29.58"
"agriculture","Agriculture","BSE","GANGAPA","Ganga Papers India","108","60.31"
"agriculture","Agriculture","BSE","BAPACK","B&A Packaging India","104","13.41"
"agriculture","Agriculture","BSE","NAPL","Naturite Agro Prod.","100","--"
"agriculture","Agriculture","NSE","UTKAL","Utkal Speciality Ind","98","13.37"
"agriculture","Agriculture","BSE","NATHIND","Nath Industries","94","13.9"
"agriculture","Agriculture","NSE","AARADHYA","Aaradhya Disposal","94","15.44"
"agriculture","Agriculture","NSE","USASEEDS","Upsurge Seeds OfAgri","93","12.42"
"agriculture","Agriculture","NSE","RCDL","Rajgor Castor Deriv.","91","7.24"
"agriculture","Agriculture","BSE","SPTRSHI","Saptarishi Agro Inds","75","--"
"agriculture","Agriculture","BSE","SIMRAN","Simran Farms","75","15.15"
"agriculture","Agriculture","BSE","HFIL","Himalaya Food Intnl.","70","32.77"
"agriculture","Agriculture","BSE","GPAPL","Gujarat Peanut &Agri","69","9.38"
"agriculture","Agriculture","BSE","ALKOSIGN","Alkosign","65","--"
"agriculture","Agriculture","BSE","INDRANIB","Indrayani Biotech","60","27.61"
"agriculture","Agriculture","BSE","AGRITECH","Agri-Tech (India)","60","--"
"agriculture","Agriculture","NSE","LAMOSAIC","Lamosaic India","59","35.59"
"agriculture","Agriculture","BSE","TRESCON","Trescon","58","84.88"
"agriculture","Agriculture","NSE","SUNDARAM","Sundaram Multi Pap","58","14.78"
"agriculture","Agriculture","BSE","UNISEM","Unisem Agritech","57","10.67"
"agriculture","Agriculture","NSE","BALKRISHNA","Balkrishna Paper","56","--"
"agriculture","Agriculture","BSE","CELLA","Cella Space","55","5.43"
"agriculture","Agriculture","BSE","PERFEPA","Perfectpac","54","22.05"
"agriculture","Agriculture","NSE","MALUPAPER","Malu Paper Mills","53","--"
"agriculture","Agriculture","BSE","SIEL","Superior Indl.Enterp","48","39.31"
"agriculture","Agriculture","BSE","THREEMPAPE","Three M Paper Boards","46","6.81"
"agriculture","Agriculture","NSE","PRITI","Priti International","45","60.27"
"agriculture","Agriculture","BSE","TIMESGREEN","Times Green Energy","45","204.14"
"agriculture","Agriculture","BSE","RAFL","Raghuvansh Agrofarms","41","9.76"
"agriculture","Agriculture","NSE","DHANLAXMI","Dhanlaxmi Crop","40","--"
"agriculture","Agriculture","NSE","VISHWAS","Vishwas Agri Seeds","39","18.22"
"agriculture","Agriculture","BSE","MOHITPPR","Mohit Paper Mills","38","5.6"
"agriculture","Agriculture","BSE","SPINAROO","Spinaroo Commercial","37","68.14"
"agriculture","Agriculture","BSE","MAHIP","Mahip Industries","35","12.47"
"agriculture","Agriculture","BSE","VAPIENTER","Vapi Enterprise","33","22.45"
"agriculture","Agriculture","BSE","KAYPOWR","Kay Power and Paper","33","29.36"
"agriculture","Agriculture","BSE","STANBIK","Stanbik Agro","32","7.42"
"agriculture","Agriculture","NSE","SAIFL","Sameera Agro & Infra","30","2.09"
"agriculture","Agriculture","BSE","PRATIK","Pratik Panels","28","18.01"
"agriculture","Agriculture","BSE","TGIF","TGIF Agribusiness","27","13.22"
"agriculture","Agriculture","BSE","ABRIL","Abril Paper Tech","26","17.14"
"agriculture","Agriculture","BSE","SHREENATH","Shreenath Paper Prod","25","8.66"
"agriculture","Agriculture","BSE","SANPA","Sangal Papers","24","5.71"
"agriculture","Agriculture","NSE","NIRMAN","Nirman Agri Genetics","24","1.36"
"agriculture","Agriculture","BSE","VPL","Vrundavan Plantation","21","11.87"
"agriculture","Agriculture","BSE","URSUGAR","UR Sugar Industries","21","45.95"
"agriculture","Agriculture","BSE","ATENPAPERS","Aten Papers & Foam","20","2.77"
"agriculture","Agriculture","BSE","SHREEGANES","Shree Ganesh BioTech","20","--"
"agriculture","Agriculture","BSE","SAFFRON","Saffron Industries","19","11.11"
"agriculture","Agriculture","BSE","HINDUST","Hind Agrigenetics","17","536.69"
"agriculture","Agriculture","NSE","CONTI","Continental Seeds","16","15.54"
"agriculture","Agriculture","NSE","GAJANAND","Gajanand Internatl.","15","372.98"
"agriculture","Agriculture","BSE","NATHUEC","Natura Hue Chem","15","--"
"agriculture","Agriculture","BSE","SHKARTP","Shree Karthik Papers","14","68.38"
"agriculture","Agriculture","NSE","ASTRON","Astron Paper & Board","14","--"
"agriculture","Agriculture","BSE","RAMAPPR-B","Rama Paper Mills","12","--"
"agriculture","Agriculture","BSE","ASIAN","Asian Warehousing","12","45.36"
"agriculture","Agriculture","BSE","GVBL","Genomic Valley Bio.","10","462.54"
"agriculture","Agriculture","BSE","JAYATMA","Jayatma Spinners","9","13.0"
"agriculture","Agriculture","BSE","GRATEXI","Gratex Industries","8","57.27"
"agriculture","Agriculture","BSE","NATPLY","National Plywood","7","--"
"agriculture","Agriculture","BSE","TARAI","Tarai Foods","7","--"
"agriculture","Agriculture","BSE","OMEAG","Omega Ag-SeedsPunjab","7","12.49"
"agriculture","Agriculture","NSE","SMADL","Shri Mahalaxmi Agri","7","31.32"
"agriculture","Agriculture","BSE","AGIOPAPER","Agio Paper & Indus.","6","--"
"agriculture","Agriculture","BSE","BLOOM","Bloom Dekor","5","--"
"agriculture","Agriculture","BSE","GUJWIND","Gujarat Winding Sys.","5","--"
"agriculture","Agriculture","BSE","CORNE","Coral Newsprints","4","--"
"agriculture","Agriculture","BSE","BEEYU","Beeyu Overseas","4","--"
"agriculture","Agriculture","BSE","THAKKERS","Thakkers Group","4","2.17"
"agriculture","Agriculture","BSE","ASHUTPM","Tridev InfraEstates","2","437.2"
"agriculture","Agriculture","NSE","DHANWEL","Dhanwel Hybrid Seeds","0","--"
