SECTOR_SLUG,SECTOR_NAME,EXCHANGE,SYMBOL,COMPANY_NAME,MARKET_CAP_CR,PE
"agriculture","Agriculture","NSE","BBTC","Bombay Burmah Trdg.","10,092","7.77"
"agriculture","Agriculture","NSE","JKPAPER","JK Paper","7,400","23.21"
"agriculture","Agriculture","NSE","WSTCSTPAPR","West Coast PaperMill","4,686","20.4"
"agriculture","Agriculture","NSE","KSCL","Kaveri Seed","3,725","14.81"
"agriculture","Agriculture","NSE","JUBLCPL","Jubilant Agri & Con.","3,175","24.45"
"agriculture","Agriculture","NSE","VENKEYS","Venky's (India)","2,387","13.86"
"agriculture","Agriculture","BSE","KSSMART","KS Smart Techno.","1,968","--"
"agriculture","Agriculture","NSE","SESHAPAPER","Seshasayee Paper","1,541","15.71"
"agriculture","Agriculture","NSE","ANDHRAPAP","Andhra Paper","1,355","52.12"
"agriculture","Agriculture","NSE","FRESHARA","Freshara Agro Export","1,143","31.55"
"agriculture","Agriculture","NSE","TNPL","TN Newsprints &Paper","1,074","4.09"
"agriculture","Agriculture","BSE","NRAIL","NR Agarwal Inds.","1,043","16.41"
"agriculture","Agriculture","BSE","META","String Metaverse","1,038","8.55"
"agriculture","Agriculture","NSE","PDMJEPAPER","Pudumjee Paper Prod.","938","10.3"
"agriculture","Agriculture","NSE","BSHSL","Bombay Super Hybrid","922","32.14"
"agriculture","Agriculture","BSE","EMAMIPAP","Emami Paper Mills","719","7.68"
"agriculture","Agriculture","BSE","APIS","Apis India","706","27.87"
"agriculture","Agriculture","BSE","SATIA","Satia Industries","683","--"
"agriculture","Agriculture","NSE","KUANTUM","Kuantum Papers","657","18.22"
"agriculture","Agriculture","BSE","MEGAMONT","Megamont","614","--"
"agriculture","Agriculture","BSE","PRABHATAM","Prabhatam Infra Vent","585","--"
"agriculture","Agriculture","BSE","SUBAM","Subam Papers","559","51.83"
"agriculture","Agriculture","NSE","MGEL","Mangalam Global Ent.","528","11.17"
"agriculture","Agriculture","NSE","BBTCL","B&B Triplewall Cont.","483","14.5"
"agriculture","Agriculture","NSE","RAMANEWS","Shree Rama News","482","--"
"agriculture","Agriculture","BSE","TRANSCHEM","Transchem","465","69.09"
"agriculture","Agriculture","NSE","SHEETAL","Sheetal Universal","410","35.66"
"agriculture","Agriculture","NSE","ORIENTPPR","Orient Paper & Inds.","379","--"
"agriculture","Agriculture","BSE","PAKKA","Pakka","372","9.68"
"agriculture","Agriculture","BSE","TIERRA","Tierra Agrotech","358","--"
"agriculture","Agriculture","NSE","KOTYARK","Kotyark Industries","351","18.71"
"agriculture","Agriculture","NSE","HARRMALAYA","Harrisons Malayalam","343","12.67"
"agriculture","Agriculture","BSE","RUCHIRA","Ruchira Papers","331","9.93"
"agriculture","Agriculture","NSE","GENUSPAPER","Genus Paper & Boards","310","32.89"
"agriculture","Agriculture","NSE","NATHBIOGEN","Nath Bio-Genes (I)","284","7.77"
"agriculture","Agriculture","BSE","SAPPL","Shree AjitPulp&Paper","261","6.05"
"agriculture","Agriculture","NSE","STARPAPER","Star Paper Mills","251","8.54"
"agriculture","Agriculture","NSE","WORTHPERI","Worth Peripherals","233","15.16"
"agriculture","Agriculture","BSE","SIPAPER","South India Paper","217","14.9"
"agriculture","Agriculture","NSE","AARADHYA","Aaradhya Disposal","199","32.85"
"agriculture","Agriculture","BSE","FARMPEACE","Farm Peace","198","26.28"
"agriculture","Agriculture","BSE","SCAGRO","SC Agrotech","190","14.46"
"agriculture","Agriculture","NSE","NIKITA","Nikita Greentech","188","16.88"
"agriculture","Agriculture","NSE","SHREYANIND","Shreyans Industries","183","--"
"agriculture","Agriculture","BSE","MSL","Mangalam Seeds","166","20.0"
"agriculture","Agriculture","BSE","WESTERNBIO","Ecoboard Industries","163","--"
"agriculture","Agriculture","BSE","INDOUS","Indo US Bio-Tech","156","13.61"
"agriculture","Agriculture","NSE","RAJPUTANA","Rajputana Biodiesel","151","16.69"
"agriculture","Agriculture","NSE","OSWALSEEDS","Shree Oswal Seeds","135","11.04"
"agriculture","Agriculture","BSE","JKAGRI","JK Agri Genetics","132","--"
"agriculture","Agriculture","NSE","MAGNUM","Magnum Ventures","131","--"
"agriculture","Agriculture","BSE","RDGAIL","Rukmani Devi Garg","129","14.49"
"agriculture","Agriculture","NSE","SHEEL","Sheel Biotech","126","10.73"
"agriculture","Agriculture","BSE","KANELOIL","Kanel Industries","126","--"
"agriculture","Agriculture","BSE","SKPMIL","Shree Krishna Papers","122","4.88"
"agriculture","Agriculture","BSE","SCOOBEEDAY","Scoobee Day Garments","110","--"
"agriculture","Agriculture","NSE","NARMADA","Narmada Agrobase","108","29.92"
"agriculture","Agriculture","BSE","NAPL","Naturite Agro Prod.","101","--"
"agriculture","Agriculture","BSE","BAPACK","B&A Packaging India","98","12.72"
"agriculture","Agriculture","BSE","NATHIND","Nath Industries","95","14.5"
"agriculture","Agriculture","BSE","GANGAPA","Ganga Papers India","93","51.85"
"agriculture","Agriculture","NSE","USASEEDS","Upsurge Seeds OfAgri","91","12.2"
"agriculture","Agriculture","NSE","UTKAL","Utkal Speciality Ind","90","12.31"
"agriculture","Agriculture","BSE","SIMRAN","Simran Farms","90","17.45"
"agriculture","Agriculture","BSE","SPTRSHI","Saptarishi Agro Inds","87","--"
"agriculture","Agriculture","BSE","CELLA","Cella Space","82","7.68"
"agriculture","Agriculture","BSE","GPAPL","Gujarat Peanut &Agri","76","10.29"
