"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SULA","Sula Vineyards Limited","EQ","Dividend - Rs 2 Per Share","2","22-May-2026","22-May-2026","-","-"
"SEITINVIT","Sustainable Energy Infra Trust","IV","Distribution - Rs 2.44062 Per Unit Consist Of Rs 2.43595 Per Unit As Interest / Re 0.00467 Per Unit As Other Income","100","22-May-2026","23-May-2026","-","-"
"TRIDENT","Trident Limited","EQ","Interim Dividend - Rs  0.50 Per Share","1","22-May-2026","23-May-2026","-","-"
"CMSINFO","CMS Info Systems Limited","EQ","Buy Back","10","22-May-2026","22-May-2026","-","-"
"VERTIS","Vertis Infrastructure Trust","IV","Distribution - Rs 3.6289 Per Unit Consist Of Rs 2.1929 Per Unit As Interest /Re 0.4111 Per Unit As Return Of Capital/ Re 0.9862 Per Unit As Dividend / Re 0.0387 Per Unit As Other Income","100","22-May-2026","23-May-2026","-","-"
"VINYLINDIA","Vinyl Chemicals (India) Limited","EQ","Dividend - Rs 7 Per Share","1","22-May-2026","22-May-2026","-","-"
"WELSPUNLIV","Welspun Living Limited","EQ","Buy Back","1","22-May-2026","22-May-2026","-","-"
"HAVELLS","Havells India Limited","EQ","Dividend - Rs 6 Per Share","1","22-May-2026","24-May-2026","-","-"
"HSCL","Himadri Speciality Chemical Limited","EQ","Dividend - Re 0.80 Per Share","1","22-May-2026","22-May-2026","-","-"
"815GS2026","GOVERNMENT OF INDIA","GS","Interest Payment","100","22-May-2026","22-May-2026","-","-"
"JINDALSAW","Jindal Saw Limited","EQ","Dividend - Rs 2 Per Share","1","22-May-2026","22-May-2026","-","-"
"JLHL","Jupiter Life Line Hospitals Limited","EQ","Interim Dividend - Re 1 Per Share","10","22-May-2026","22-May-2026","-","-"
"LT","Larsen & Toubro Limited","EQ","Dividend - Rs 38 Per Share","2","22-May-2026","22-May-2026","-","-"
"LTF","L&T Finance Limited","EQ","Dividend - Rs 2.75 Per Share","10","22-May-2026","22-May-2026","-","-"
"LTTS","L&T Technology Services Limited","EQ","Dividend - Rs 40 Per Share","2","22-May-2026","22-May-2026","-","-"
"MAITHANALL","Maithan Alloys Limited","EQ","Interim Dividend - Rs 11 Per Share","10","22-May-2026","22-May-2026","-","-"
"ANANTAM","Anantam Highways Trust","IV","Distribution - Rs 2.50 Per Unit Consist Of Re 0.4141 Per Unit As Interest/ Rs 2.0828 Per Unit As Dividend/ Re 0.0031 Per Unit As Other Income","100","22-May-2026","22-May-2026","-","-"
"CAPINVIT","Capital Infra Trust","IV","Distribution - Rs 2.40 Per Unit Consist Of Re 0.99 Per Unit As Interest/ Re 0.63 Per Unit As Dividend/ Re 0.77 Per Unit As Repayment Of Capital/ Re 0.01 Per Unit As Other Income","99","22-May-2026","22-May-2026","-","-"
