"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"UFLEX","UFLEX Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","10","08-Sep-2021","-","11-Sep-2021","27-Sep-2021"
"UGARSUGAR","The Ugar Sugar Works Limited","EQ"," Dividend - Rs 0.20 Per Share","1","08-Sep-2021","-","10-Sep-2021","22-Sep-2021"
"THEMISMED","Themis Medicare Limited","EQ"," Annual General Meeting/Dividend - Rs 4.30 Per Share","1","08-Sep-2021","-","11-Sep-2021","18-Sep-2021"
"ROSSARI","Rossari Biotech Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","2","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"RAMANEWS","Shree Rama Newsprint Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"TBZ","Tribhovandas Bhimji Zaveri Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"SIMPLEX","Simplex Projects Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"TCNSBRANDS","TCNS Clothing Co. Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"PREMIERPOL","Premier Polyfilm Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"VEDL","Vedanta Limited","EQ"," Interim Dividend - Rs 18.50 Per Share","1","08-Sep-2021","09-Sep-2021","-","-"
"PSPPROJECT","PSP Projects Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","10","08-Sep-2021","11-Sep-2021","-","-"
"PTC","PTC India Limited","EQ"," Dividend - Rs 5.50 Per Share","10","08-Sep-2021","10-Sep-2021","-","-"
"UTTAMSUGAR","Uttam Sugar Mills Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"VADILALIND","Vadilal Industries Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","11-Sep-2021","18-Sep-2021"
"SUPERSPIN","Super Spinning Mills Limited","EQ"," Annual General Meeting","1","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"RADIOCITY","Music Broadcast Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","10-Sep-2021","14-Sep-2021"
"ZUARIIND","ZUARI INDUSTRIES LIMITED","EQ"," Annual General Meeting","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"GOKEX","Gokaldas Exports Limited","EQ"," Annual General Meeting","5","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"DEEPENR","DEEP ENERGY RESOURCES LIMITED","EQ"," Annual General Meeting","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"DEEPINDS","Deep Industries Limited","EQ"," Annual General Meeting","5","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"DAMODARIND","Damodar Industries Limited","EQ"," Annual General Meeting","5","08-Sep-2021","-","11-Sep-2021","14-Sep-2021"
"GLENMARK","Glenmark Pharmaceuticals Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","08-Sep-2021","-","10-Sep-2021","24-Sep-2021"
"BASML","Bannari Amman Spinning Mills Limited","EQ"," Rights 21:20@ Premium Rs 25/-","5","08-Sep-2021","09-Sep-2021","-","-"
"CELEBRITY","Celebrity Fashions Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"GLOBAL","Global Education Limited","EQ"," Dividend - Rs 0.50 Per Share","2","08-Sep-2021","11-Sep-2021","-","-"
"AARON","Aaron Industries Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"FILATEX","Filatex India Limited","EQ"," Dividend - Rs 0.40 Per Share","1","08-Sep-2021","10-Sep-2021","-","-"
"GSFC","Gujarat State Fertilizers & Chemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 2.20 Per Share","2","08-Sep-2021","-","13-Sep-2021","27-Sep-2021"
"GSPL","Gujarat State Petronet Limited","EQ"," Dividend - Rs 2 Per Sh","10","08-Sep-2021","09-Sep-2021","-","-"
"ASIANTILES","Asian Granito India Limited","EQ"," Rights 19:29 @ Premium Rs 90/-","10","08-Sep-2021","09-Sep-2021","-","-"
"SALASAR","Salasar Techno Engineering Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"SALONA","Salona Cotspin Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"TRIVENI","Triveni Engineering & Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 1.75 Per Share","1","08-Sep-2021","10-Sep-2021","-","-"
"TVTODAY","TV Today Network Limited","EQ"," Dividend - Rs 2.50 Per Share","5","08-Sep-2021","09-Sep-2021","-","-"
"TVVISION","TV Vision Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"SABEVENTS","Sab Events & Governance Now Media Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"SAGARDEEP","Sagardeep Alloys Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"STEELCITY","Steel City Securities Limited","EQ"," Dividend - Re 1 Per Share","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"POWERGRID","Power Grid Corporation of India Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","08-Sep-2021","-","10-Sep-2021","24-Sep-2021"
"PRECOT","Precot Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"VIYASH","Viyash Scientific Limited","EQ"," Dividend - Rs 0.50 Per Share","2","08-Sep-2021","10-Sep-2021","-","-"
"NTPC","NTPC Limited","EQ"," Dividend - Rs 3.15 Per Share","10","08-Sep-2021","10-Sep-2021","-","-"
"JOCIL","Jocil Limited","EQ"," Dividend - Rs 3 Per Share","10","08-Sep-2021","-","11-Sep-2021","18-Sep-2021"
"JSL","Jindal Stainless Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","13-Sep-2021","14-Sep-2021"
"NDTV","New Delhi Television Limited","EQ"," Annual General Meeting","4","08-Sep-2021","-","13-Sep-2021","15-Sep-2021"
"JSLHISAR","Jindal Stainless (Hisar) Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","13-Sep-2021","14-Sep-2021"
"KAMDHENU","Kamdhenu Limited","EQ"," Dividend - Rs 0.80 Per Share","1","08-Sep-2021","10-Sep-2021","-","-"
"NITINSPIN","Nitin Spinners Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"LOTUSEYE","Lotus Eye Hospital and Institute Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"JASH","Jash Engineering Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"DPSCLTD","DPSC Limited","EQ"," Annual General Meeting/Dividend - Rs 0.05 Per Share","1","08-Sep-2021","-","13-Sep-2021","18-Sep-2021"
"MANGCHEFER","Mangalore Chemicals & Fertilizers Limited","EQ"," Dividend - Re 1 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"MANGLMCEM","Mangalam Cement Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"INDTERRAIN","Indian Terrain Fashions Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"DUCON","Ducon Infratechnologies Limited","EQ"," Annual General Meeting","1","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"1018GS2026","GOVERNMENT OF INDIA","GS"," Interest Payment","100","08-Sep-2021","09-Sep-2021","-","-"
"360ONE","360 ONE WAM LIMITED","EQ"," Annual General Meeting","1","08-Sep-2021","-","10-Sep-2021","14-Sep-2021"
"ALICON","Alicon Castalloy Limited","EQ"," Annual General Meeting","5","08-Sep-2021","-","10-Sep-2021","17-Sep-2021"
"GUJENERGY","GUJARAT ENERGY LIMITED","EQ"," Dividend - Rs 2 Per Share","2","08-Sep-2021","09-Sep-2021","-","-"
"NDGL","Naga Dhunseri Group Limited","EQ"," Dividend - Rs 2.50 Per Share","10","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"GULFOILLUB","Gulf Oil Lubricants India Limited","EQ"," Annual General Meeting/Dividend - Rs 9 Per Share","2","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"GULPOLY","Gulshan Polyols Limited","EQ"," Annual General Meeting/Dividend - Rs 0.40 Per Share","1","08-Sep-2021","-","11-Sep-2021","18-Sep-2021"
"IOLCP","IOL Chemicals and Pharmaceuticals Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"MOIL","MOIL Limited","EQ"," Dividend - Rs 4.90 Per Share","10","08-Sep-2021","10-Sep-2021","-","-"
"PILANIINVS","Pilani Investment and Industries Corporation Limited","EQ"," Annual General Meeting/Dividend - Rs 15 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"JINDCOT","Jindal Cotex Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","13-Sep-2021","15-Sep-2021"
"INCREDIBLE","INCREDIBLE INDUSTRIES LIMITED","EQ"," Annual General Meeting","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"63MOONS","63 moons technologies limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"MAZDA","Mazda Limited","EQ"," Annual General Meeting/Dividend - Rs 11 Per Share","2","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"CARYSIL","CARYSIL LIMITED","EQ"," Dividend - Rs 1.20 Per Share","2","08-Sep-2021","-","10-Sep-2021","14-Sep-2021"
"HINDNATGLS","Hindusthan National Glass & Industries Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","11-Sep-2021","18-Sep-2021"
"DHUNINV","Dhunseri Investments Limited","EQ"," Dividend - Rs 2.50 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"EIDPARRY","EID Parry India Limited","EQ"," Annual General Meeting","1","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"INDNIPPON","India Nippon Electricals Limited","EQ"," Annual General Meeting","5","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"ISGEC","Isgec Heavy Engineering Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"DIGJAMLTD","Digjam Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","13-Sep-2021","20-Sep-2021"
"GARFIBRES","Garware Technical Fibres Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","10","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"MUKANDLTD","Mukand Limited","EQ"," Dividend - Re 1 Per Share","10","08-Sep-2021","10-Sep-2021","-","-"
"MUTHOOTFIN","Muthoot Finance Limited","EQ"," Annual General Meeting","10","08-Sep-2021","-","12-Sep-2021","18-Sep-2021"
"GENUSPAPER","Genus Paper & Boards Limited","EQ"," Annual General Meeting","1","08-Sep-2021","-","13-Sep-2021","18-Sep-2021"
"GENUSPOWER","Genus Power Infrastructures Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","08-Sep-2021","-","10-Sep-2021","16-Sep-2021"
"ONGC","Oil & Natural Gas Corporation Limited","EQ"," Dividend - Rs 1.85 Per Share","5","08-Sep-2021","10-Sep-2021","-","-"
"MHRIL","Mahindra Holidays & Resorts India Limited","EQ"," Bonus 1:2","10","08-Sep-2021","09-Sep-2021","-","-"
"PENINLAND","Peninsula Land Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","11-Sep-2021","17-Sep-2021"
"AJMERA","Ajmera Realty & Infra India Limited","EQ"," Annual General Meeting","2","08-Sep-2021","-","11-Sep-2021","16-Sep-2021"
"AJMERA","Ajmera Realty & Infra India Limited","EQ"," Dividend - Rs 1.40 Per Share","2","08-Sep-2021","10-Sep-2021","-","-"
"AKASH","Akash Infra Projects Limited","EQ"," Dividend - Rs 0.10 Per Share","10","08-Sep-2021","10-Sep-2021","-","-"
"HISARMETAL","Hisar Metal Industries Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","08-Sep-2021","-","13-Sep-2021","23-Sep-2021"
