"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"IEX","Indian Energy Exchange Limited","EQ","Dividend - Rs 2 Per Share","1","15-May-2026","15-May-2026","-","-"
"KENNAMET","Kennametal India Limited","EQ","Interim Dividend - Rs 40 Per Share","10","15-May-2026","15-May-2026","-","-"
"KRT","Knowledge Realty Trust","RR","Distribution - Rs 1.616 Consisting Of Re 0.207 Per Unit As Interest/ Rs 0.981 Per Unit As Dividend/ Re 0.002 Per Unit As Other Income/ Re 0.426 Per Unit As Repayment Of Debt","100","15-May-2026","16-May-2026","-","-"
"ANANDRATHI","Anand Rathi Wealth Limited","EQ","Dividend - Rs 7 Per Share","5","15-May-2026","15-May-2026","-","-"
"APTUS","Aptus Value Housing Finance India Limited","EQ","Interim Dividend - Rs 2.50 Per Share","2","15-May-2026","15-May-2026","-","-"
"SBIN","State Bank of India","EQ","Dividend - Rs 17.35 Per Share","1","15-May-2026","16-May-2026","-","-"
"NUVAMA","Nuvama Wealth Management Limited","EQ","Interim Dividend - Rs 14 Per Share","2","15-May-2026","15-May-2026","-","-"
"NXST","Nexus Select Trust","RR","Distribution - Rs 2.286 Consisting Of Re 0.753 As Interest/ Rs 1.28 Per Unit As Dividend/ Re 0.008 Per Unit As Other Income/ Re 0.245 Per Unit As Repayment Of Spv Level Debt","100","15-May-2026","15-May-2026","-","-"
"GOPAL","Gopal Snacks Limited","EQ","Interim Dividend - Re 0.40 Per Share","1","15-May-2026","16-May-2026","-","-"
"SARLAPOLY","Sarla Performance Fibers Limited","EQ","Buy Back","1","15-May-2026","15-May-2026","-","-"
"NHIT","National Highways Infra Trust","IV","Distribution - Rs 1.970 Per Unit Consisting Of Re 1.960 Per Unit As Interest/ Rs 0.010 Per Unit As Other Income On Surplus Funds At Trust Level","101","15-May-2026","16-May-2026","-","-"
