"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ACI","Archean Chemical Industries Limited","EQ","Dividend - Re 1 Per Share","2","21-Jun-2024","21-Jun-2024","-","-"
"PNB","Punjab National Bank","EQ","Annual General Meeting","2","21-Jun-2024","-","23-Jun-2024","29-Jun-2024"
"BAJFINANCE","Bajaj Finance Limited","EQ","Dividend - Rs 36 Per Share","1","21-Jun-2024","21-Jun-2024","-","-"
"CARERATING","CARE Ratings Limited","EQ","Dividend - Rs 11 Per Share","10","21-Jun-2024","21-Jun-2024","-","-"
"CONCORDBIO","Concord Biotech Limited","EQ","Dividend - Rs 8.75 Per Share","1","21-Jun-2024","22-Jun-2024","-","-"
"KANSAINER","Kansai Nerolac Paints Limited","EQ","Annual General Meeting/Special Dividend - Rs 1.25 Per Share/ Dividend - Rs 2.50 Per Share","1","21-Jun-2024","-","22-Jun-2024","28-Jun-2024"
"CYIENT","Cyient Limited","EQ","Dividend - Rs 18 Per Share","5","21-Jun-2024","21-Jun-2024","-","-"
"CYIENT","Cyient Limited","EQ","Annual General Meeting","5","21-Jun-2024","-","22-Jun-2024","01-Jul-2024"
"PNB","Punjab National Bank","EQ","Dividend - Rs 1.50 Per Share","2","21-Jun-2024","22-Jun-2024","-","-"
"SUPREMEIND","Supreme Industries Limited","EQ","Annual General Meeting/Dividend - Rs 22 Per Share","2","21-Jun-2024","-","22-Jun-2024","28-Jun-2024"
"TORNTPHARM","Torrent Pharmaceuticals Limited","EQ","Dividend - Rs 6 Per Share","5","21-Jun-2024","21-Jun-2024","-","-"
"CONCORDBIO","Concord Biotech Limited","EQ","Annual General Meeting","1","21-Jun-2024","-","23-Jun-2024","29-Jun-2024"
"HDFCLIFE","HDFC Life Insurance Company Limited","EQ","Dividend - Rs 2 Per Share","10","21-Jun-2024","21-Jun-2024","-","-"
"WOCKPHARMA","Wockhardt Limited","EQ","Annual General Meeting","5","21-Jun-2024","21-Jun-2024","-","-"
"BPCL","Bharat Petroleum Corporation Limited","EQ","Bonus 1:1","10","21-Jun-2024","22-Jun-2024","-","-"
"GREENLAM","Greenlam Industries Limited","EQ","Dividend - Rs 1.65 Per Share","1","21-Jun-2024","21-Jun-2024","-","-"
"HINDPETRO","Hindustan Petroleum Corporation Limited","EQ","Bonus 1:2","10","21-Jun-2024","21-Jun-2024","-","-"
"PREMEXPLN","Premier Explosives Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","21-Jun-2024","21-Jun-2024","-","-"
"TATASTEEL","Tata Steel Limited","EQ","Dividend - Rs 3.60 Per Share","1","21-Jun-2024","21-Jun-2024","-","-"
"813GS2045","GOVERNMENT OF INDIA","GS","Interest Payment","100","21-Jun-2024","21-Jun-2024","-","-"
"923GS2043","GOVERNMENT OF INDIA","GS","Interest Payment","100","21-Jun-2024","21-Jun-2024","-","-"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","21-Jun-2024","-","22-Jun-2024","28-Jun-2024"
"INSPIRISYS","Inspirisys Solutions Limited","EQ","Annual General Meeting","10","21-Jun-2024","-","22-Jun-2024","28-Jun-2024"
"DWARKESH","Dwarikesh Sugar Industries Limited","EQ","Annual General Meeting","1","21-Jun-2024","-","23-Jun-2024","29-Jun-2024"
"GILLANDERS","Gillanders Arbuthnot & Company Limited","EQ","Annual General Meeting","10","21-Jun-2024","-","22-Jun-2024","28-Jun-2024"
"GLOBAL","Global Education Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","2","21-Jun-2024","-","22-Jun-2024","05-Jul-2024"
"JIKIND","JIK Industries Limited","EQ","Extra Ordinary General Meeting","10","21-Jun-2024","-","22-Jun-2024","29-Jun-2024"
"BAJAJFINSV","Bajaj Finserv Limited","EQ","Dividend - Re 1 Per Share","1","21-Jun-2024","21-Jun-2024","-","-"
