"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"TCIEXP","TCI Express Limited","EQ"," Interim Dividend - Rs 3 Per Share","2","28-Oct-2021","30-Oct-2021","-","-"
"VARDHACRLC","Vardhman Acrylics Limited","EQ"," Interim Dividend - Rs 25 Per Share","10","28-Oct-2021","30-Oct-2021","-","-"
"ASIANPAINT","Asian Paints Limited","EQ"," Interim Dividend - Rs 3.65 Per Share","1","28-Oct-2021","29-Oct-2021","-","-"
"TRIDENT","Trident Limited","EQ"," Interim Dividend - Rs 0.36 Per Share","1","28-Oct-2021","29-Oct-2021","-","-"
"PATINTLOG","Patel Integrated Logistics Limited","EQ"," Rights 613:399","10","28-Oct-2021","29-Oct-2021","-","-"
"NIPPOBATRY","Indo-National Limited","EQ"," Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","28-Oct-2021","29-Oct-2021","-","-"
"MOKSH","Moksh Ornaments Limited","EQ"," Interim Dividend - Rs 0.10 Per Share","2","28-Oct-2021","29-Oct-2021","-","-"
"BHARATGEAR","Bharat Gears Limited","EQ"," Rights 1:10 @ Premium Rs 95/-","10","28-Oct-2021","29-Oct-2021","-","-"
"IRCTC","Indian Railway Catering And Tourism Corporation Limited","EQ"," Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","28-Oct-2021","29-Oct-2021","-","-"
"SASKEN","Sasken Technologies Limited","EQ"," Interim Dividend - Rs 12 Per Share","10","28-Oct-2021","29-Oct-2021","-","-"
