"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHANTIGEAR","Shanthi Gears Limited","EQ"," Interim Dividend - Rs 2 Per Share","1","11-Mar-2020","12-Mar-2020","-","-"
"JKCEMENT","JK Cement Limited","EQ"," Interim Dividend - Rs 7.5 Per Share","10","11-Mar-2020","12-Mar-2020","-","-"
"RELAXO","Relaxo Footwears Limited","EQ"," Interim Dividend - Rs 1.25 Per Share","1","11-Mar-2020","12-Mar-2020","-","-"
"ENDURANCE","Endurance Technologies Limited","EQ"," Interim Dividend - Rs 5.50 Per Share","10","11-Mar-2020","12-Mar-2020","-","-"
"TIINDIA","Tube Investments of India Limited","EQ"," Interim Dividend - Rs 3.50 Per Share","1","11-Mar-2020","12-Mar-2020","-","-"
"COFORGE","Coforge Limited","EQ"," Buy Back","2","11-Mar-2020","12-Mar-2020","-","-"
"INDIAGLYCO","India Glycols Limited","EQ"," Interim Dividend - Rs 6 Per Share","5","11-Mar-2020","12-Mar-2020","-","-"
"NH","Narayana Hrudayalaya Ltd.","EQ"," Interim Dividend - Re 1 Per Share","10","11-Mar-2020","12-Mar-2020","-","-"
"RAMCOCEM","The Ramco Cements Limited","EQ"," Interim Dividend - Rs 2.5 Per Sh","1","11-Mar-2020","12-Mar-2020","-","-"
"RAMCOIND","Ramco Industries Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","1","11-Mar-2020","12-Mar-2020","-","-"
"UFO","UFO Moviez India Limited","EQ"," Interim Dividend - Rs 15 Per Share","10","11-Mar-2020","12-Mar-2020","-","-"
