"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"CGPOWER","CG Power and Industrial Solutions Limited","EQ","Interim Dividend - Rs 1.30 Per Share","2","30-Jan-2026","01-Feb-2026","-","-"
"SONACOMS","Sona BLW Precision Forgings Limited","EQ","Interim Dividend - Rs 1.60 Per Share","10","30-Jan-2026","30-Jan-2026","-","-"
"CAMS","Computer Age Management Services Limited","EQ","Interim Dividend - Rs 3.50 Per Share","2","30-Jan-2026","30-Jan-2026","-","-"
"COFORGE","Coforge Limited","EQ","Interim Dividend - Rs 4 Per Share","2","30-Jan-2026","31-Jan-2026","-","-"
"GODREJCP","Godrej Consumer Products Limited","EQ","Interim Dividend - Rs 5 Per Share","1","30-Jan-2026","30-Jan-2026","-","-"
"INNOVACAP","Innova Captab Limited","EQ","Interim Dividend - Rs 2 Per Share","10","30-Jan-2026","30-Jan-2026","-","-"
"MASTEK","Mastek Limited","EQ","Interim Dividend - Rs 8 Per Share","5","30-Jan-2026","30-Jan-2026","-","-"
"MATRIMONY","Matrimony.Com Limited","EQ","Buy Back","5","30-Jan-2026","30-Jan-2026","-","-"
"MINDSPACE","Mindspace Business Parks REIT","RR","Distribution - Rs 5.83 Per Unit Consisting Of Dividend - Rs 3.12 Per Unit/ Interest - Re 0.05 Per Unit/ Repayment Of Spv Debt - Rs 2.66 Per Unit","275","30-Jan-2026","30-Jan-2026","-","-"
"MOTILALOFS","Motilal Oswal Financial Services Limited","EQ","Interim Dividend - Rs 6 Per Share","1","30-Jan-2026","31-Jan-2026","-","-"
"KIRLPNU","Kirloskar Pneumatic Company Limited","EQ","Interim Dividend - Rs 3.50 Per Share","2","30-Jan-2026","30-Jan-2026","-","-"
"ENRIN","Siemens Energy India Limited","EQ","Dividend - Rs 4 Per Share","2","30-Jan-2026","30-Jan-2026","-","-"
"NHIT","National Highways Infra Trust","IV","Distribution - Rs 2.744 Per Unit Consists Of Rs 2.733 Per Unit As Interest & Re 0.011 Per Unit As Other Income","101","30-Jan-2026","30-Jan-2026","-","-"
"GANDHAR","Gandhar Oil Refinery (India) Limited","EQ","Interim Dividend - Re 0.75 Per Share","2","30-Jan-2026","30-Jan-2026","-","-"
"ADVANIHOTR","Advani Hotels & Resorts (India) Limited","EQ","Interim Dividend - Re 1 Per Share","2","30-Jan-2026","30-Jan-2026","-","-"
