"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BBTC","Bombay Burmah Trading Corporation Limited","EQ","Annual General Meeting/Dividend - Rs 1.20 Per Share","2","09-Aug-2024","-","10-Aug-2024","16-Aug-2024"
"FILATFASH","Filatex Fashions Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share","1","09-Aug-2024","09-Aug-2024","-","-"
"CUB","City Union Bank Limited","EQ","Dividend - Rs 1.50 Per Share","1","09-Aug-2024","09-Aug-2024","-","-"
"CUBEINVIT","Cube Highways Trust","IV","Distribution - Rs 2 Per Unit Consisting Of Interest - Rs 1.04 Per Unit/ Dividend - Re 0.22 Per Unit/ Treasury Income - Re 0.01 Per Unit/ Repayment Of Spv Loan Rs 0.73 Per Unit","100","09-Aug-2024","09-Aug-2024","-","-"
"AARTECH","Aartech Solonics Limited","EQ","Bonus 1:2","5","09-Aug-2024","09-Aug-2024","-","-"
"DJML","DJ Mediaprint & Logistics Limited","EQ","Bonus 2:1","10","09-Aug-2024","09-Aug-2024","-","-"
"IRBIT","IRB INFRASTRUCTURE TRUST","IV","Distribution - Re 0.65 Per Unit Consisting Of Re 0.25 Per Unit In The Form Of Interest & Re 0.40 Per Unit In The Form Of Return Of Capital","100","09-Aug-2024","09-Aug-2024","-","-"
"NETWEB","Netweb Technologies India Limited","EQ","Annual General Meeting","2","09-Aug-2024","-","10-Aug-2024","17-Aug-2024"
"SAKUMA","Sakuma Exports Limited","EQ","Bonus 4:1","1","09-Aug-2024","10-Aug-2024","-","-"
"SUKHJITS","Sukhjit Starch & Chemicals Limited","EQ","Annual General Meeting","10","09-Aug-2024","-","10-Aug-2024","15-Aug-2024"
"UEL","Ujaas Energy Limited","EQ","Annual General Meeting","1","09-Aug-2024","-","10-Aug-2024","16-Aug-2024"
"WORTH","Worth Peripherals Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","10","09-Aug-2024","-","10-Aug-2024","16-Aug-2024"
"ALKEM","Alkem Laboratories Limited","EQ","Dividend - Rs 5 Per Share","2","09-Aug-2024","10-Aug-2024","-","-"
"BHEL","Bharat Heavy Electricals Limited","EQ","Dividend - Rs 0.25 Per Share","2","09-Aug-2024","09-Aug-2024","-","-"
"ENDURANCE","Endurance Technologies Limited","EQ","Dividend - Rs 8.50 Per Share","10","09-Aug-2024","-","12-Aug-2024","23-Aug-2024"
"EQUITASBNK","Equitas Small Finance Bank Limited","EQ","Dividend - Rs 1 Per Share","10","09-Aug-2024","09-Aug-2024","-","-"
"HINDPETRO","Hindustan Petroleum Corporation Limited","EQ","Dividend - Rs 11 Per Share","10","09-Aug-2024","09-Aug-2024","-","-"
"J&KBANK","The Jammu & Kashmir Bank Limited","EQ","Annual General Meeting/Dividend - Rs 2.15 Per Share","1","09-Aug-2024","-","11-Aug-2024","17-Aug-2024"
"KALYANKJIL","Kalyan Jewellers India Limited","EQ","Annual General Meeting/Dividend - Rs 1.20 Per Share","10","09-Aug-2024","-","11-Aug-2024","17-Aug-2024"
"KEC","KEC International Limited","EQ","Dividend - Rs 4 Per Share","2","09-Aug-2024","09-Aug-2024","-","-"
"KOLTEPATIL","Kolte - Patil Developers Limited","EQ","Dividend - Rs 4 Per Share","10","09-Aug-2024","-","11-Aug-2024","17-Aug-2024"
"KPITTECH","KPIT Technologies Limited","EQ","Dividend - Rs 4.60 Per Share","10","09-Aug-2024","09-Aug-2024","-","-"
"MRPL","Mangalore Refinery and Petrochemicals Limited","EQ","Dividend - Rs 2 Per Share","10","09-Aug-2024","09-Aug-2024","-","-"
